Exercise;Element;reference_plantuml;reference;session_id;exercise_name;model_number;elem_type;plantuml;predicted;correct;llm
case_14_university_courses;Association;"Student ""*"" -- ""*"" Course";1;P049;case_14_university_courses;model001;Association;"Student ""*"" -- ""*"" Course";1;1;gpt-4.1
case_14_university_courses;Association;"TeachingAssistant ""*"" -- ""*"" Course";1;P049;case_14_university_courses;model001;Association;"Course ""*"" -- ""*"" TeachingAssistant";1;1;gpt-4.1
case_14_university_courses;Composition;"Course ""1"" *-- ""1..*"" LabSection";1;P049;case_14_university_courses;model001;Composition;"Course ""1"" *-- ""1..*"" LabSection";1;1;gpt-4.1
case_14_university_courses;Association Class;(Student, Course) .. CourseRegistration;1;P049;case_14_university_courses;model001;Association Class;(Student, Course) .. Enrollment;1;1;gpt-4.1
case_14_university_courses;Association Class;(Course, TeachingAssistant) .. Assignment;1;P049;case_14_university_courses;model001;Association Class;(Course, TeachingAssistant) .. Assignment;1;1;gpt-4.1
case_14_university_courses;Attributes;;;P049;case_14_university_courses;model001;Attributes;Course.courseName;1;0;gpt-4.1
case_12_person_and_resources;Class;Person;1;P050;case_12_person_and_resources;model011;Class;Person;1;1;gpt-5
case_12_person_and_resources;Class;Ancestor;1;P050;case_12_person_and_resources;model011;Class;AncestorLink;1;1;gpt-5
case_12_person_and_resources;Class;User;1;P050;case_12_person_and_resources;model011;Class;User;1;1;gpt-5
case_12_person_and_resources;Class;Abstract Resource;1;P050;case_12_person_and_resources;model011;Class;Abstract Resource;1;1;gpt-5
case_12_person_and_resources;Class;File;1;P050;case_12_person_and_resources;model011;Class;File;1;1;gpt-5
case_12_person_and_resources;Class;Folder;1;P050;case_12_person_and_resources;model011;Class;Folder;1;1;gpt-5
case_12_person_and_resources;Class;Access;1;P050;case_12_person_and_resources;model011;Class;Access;1;1;gpt-5
case_12_person_and_resources;Attributes;Person.name;1;P050;case_12_person_and_resources;model011;Attributes;Person.name;1;1;gpt-5
case_12_person_and_resources;Attributes;Person.identifier;1;P050;case_12_person_and_resources;model011;Attributes;Person.identifier;1;1;gpt-5
case_12_person_and_resources;Attributes;Ancestor.degree;1;P050;case_12_person_and_resources;model011;Attributes;AncestorLink.degree;1;1;gpt-5
case_12_person_and_resources;Attributes;User.password;1;P050;case_12_person_and_resources;model011;Attributes;User.password;1;1;gpt-5
case_12_person_and_resources;Attributes;Resource.name;1;P050;case_12_person_and_resources;model011;Attributes;Resource.name;1;1;gpt-5
case_12_person_and_resources;Attributes;Access.canEdit;1;P050;case_12_person_and_resources;model011;Attributes;Access.canEdit;1;1;gpt-5
case_12_person_and_resources;Association;"Person ""0..1"" -- ""*"" Person : isChildOf";1;P050;case_12_person_and_resources;model011;Association;"Person ""0..*"" -- ""0..1"" Person";1;1;gpt-5
case_12_person_and_resources;Association;"Person ""*"" -- ""*"" Person : ancestor";1;P050;case_12_person_and_resources;model011;;;;;gpt-5
case_12_person_and_resources;Inheritance;Person <|-- User;1;P050;case_12_person_and_resources;model011;Inheritance;User --|> Person;1;1;gpt-5
case_12_person_and_resources;Composition;"User ""*"" *-- ""*"" Resource";1;P050;case_12_person_and_resources;model011;Association;"User ""*"" -- ""*"" Resource";1;0;gpt-5
case_12_person_and_resources;Composition;"Folder ""0..1"" *-- ""*"" Resource: belongsTo";1;P050;case_12_person_and_resources;model011;Composition;"Folder ""0..1"" *-- ""0..1"" Resource";1;0;gpt-5
case_12_person_and_resources;Inheritance;Resource <|-- File;1;P050;case_12_person_and_resources;model011;Inheritance;File --|> Resource;1;1;gpt-5
case_12_person_and_resources;Inheritance;Resource <|-- Folder;1;P050;case_12_person_and_resources;model011;Inheritance;Folder --|> Resource;1;1;gpt-5
case_12_person_and_resources;Association Class;(User, Resource) .. Access;1;P050;case_12_person_and_resources;model011;Association Class;(User, Resource) .. Access;1;1;gpt-5
case_12_person_and_resources;Association Class;(Person, Person) .. Ancestor;1;P050;case_12_person_and_resources;model011;;;;;gpt-5
case_12_person_and_resources;Association;;;P050;case_12_person_and_resources;model011;Association;"Person ""0..1"" -- ""1..*"" AncestorLink";1;0;gpt-5
case_12_person_and_resources;Attributes;;;P050;case_12_person_and_resources;model011;Attributes;Access.canView;1;0;gpt-5
case_15_robots;Class;Enumeration Location;1;P051;case_15_robots;model011;Class;Enumeration LocationCategory;1;1;gpt-5
case_15_robots;Class;Abstract Robot;1;P051;case_15_robots;model011;Class;Abstract Robot;1;1;gpt-5
case_15_robots;Class;CleaningRobot;1;P051;case_15_robots;model011;Class;CleaningRobot;1;1;gpt-5
case_15_robots;Class;TransportRobot;1;P051;case_15_robots;model011;Class;TransportRobot;1;1;gpt-5
case_15_robots;Class;Task;1;P051;case_15_robots;model011;Class;Task;1;1;gpt-5
case_15_robots;Class;TaskExecution;1;P051;case_15_robots;model011;Class;TaskExecution;1;1;gpt-5
case_15_robots;Attributes;Location.Corridors;1;P051;case_15_robots;model011;Attributes;LocationCategory.Corridor;1;1;gpt-5
case_15_robots;Attributes;Location.Rooms;1;P051;case_15_robots;model011;Attributes;LocationCategory.Room;1;1;gpt-5
case_15_robots;Attributes;Robot.id;1;P051;case_15_robots;model011;Attributes;Robot.robotId;1;1;gpt-5
case_15_robots;Attributes;Task.id;1;P051;case_15_robots;model011;Attributes;Task.taskCode;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.id;1;P051;case_15_robots;model011;Attributes;TaskExecution.referenceCode;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.startTime;1;P051;case_15_robots;model011;Attributes;TaskExecution.startTime;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.Location;1;P051;case_15_robots;model011;Attributes;TaskExecution.locationCategory;1;1;gpt-5
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;P051;case_15_robots;model011;Association;"Robot ""1..*"" -- ""0..*"" Task";1;1;gpt-5
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;P051;case_15_robots;model011;Inheritance;CleaningRobot --|> Robot;1;1;gpt-5
case_15_robots;Inheritance;TransportRobot --|> Robot;1;P051;case_15_robots;model011;Inheritance;TransportRobot --|> Robot;1;1;gpt-5
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;P051;case_15_robots;model011;Association Class;(Robot, Task) .. TaskExecution;1;1;gpt-5
case_14_university_courses;Class;Student;1;P052;case_14_university_courses;model012;Class;Student;1;1;gpt-5
case_14_university_courses;Class;Course;1;P052;case_14_university_courses;model012;Class;Course;1;1;gpt-5
case_14_university_courses;Class;TeachingAssistant;1;P052;case_14_university_courses;model012;Class;TeachingAssistant;1;1;gpt-5
case_14_university_courses;Class;LabSection;1;P052;case_14_university_courses;model012;Class;LabSection;1;1;gpt-5
case_14_university_courses;Class;CourseRegistration;1;P052;case_14_university_courses;model012;Class;Enrollment;1;1;gpt-5
case_14_university_courses;Class;Assignment;1;P052;case_14_university_courses;model012;Class;Assignment;1;1;gpt-5
case_14_university_courses;Attributes;Student.ID;1;P052;case_14_university_courses;model012;Attributes;Student.studentCode;1;1;gpt-5
case_14_university_courses;Attributes;TeachingAssistant.FirstName;1;P052;case_14_university_courses;model012;Attributes;TeachingAssistant.firstName;1;1;gpt-5
case_14_university_courses;Attributes;TeachingAssistant.LastName;1;P052;case_14_university_courses;model012;Attributes;TeachingAssistant.lastName;1;1;gpt-5
case_14_university_courses;Attributes;LabSection.StartTime;1;P052;case_14_university_courses;model012;Attributes;LabSection.timeSlot;1;1;gpt-5
case_14_university_courses;Attributes;LabSection.EndTime;1;P052;case_14_university_courses;model012;Attributes;LabSection.location;1;1;gpt-5
case_14_university_courses;Attributes;LabSection.Location;1;P052;case_14_university_courses;model012;;;;;gpt-5
case_14_university_courses;Attributes;CourseRegistration.dateRegistered;1;P052;case_14_university_courses;model012;Attributes;Enrollment.date;1;1;gpt-5
case_14_university_courses;Attributes;Assignment.details;1;P052;case_14_university_courses;model012;Attributes;Assignment.details;1;1;gpt-5
case_14_university_courses;Attributes;Assignment.responsibilities;1;P052;case_14_university_courses;model012;;;;;gpt-5
case_14_university_courses;Association;"Student ""*"" -- ""*"" Course";1;P052;case_14_university_courses;model012;Association;"Course ""*"" -- ""*"" Student";1;1;gpt-5
case_14_university_courses;Association;"TeachingAssistant ""*"" -- ""*"" Course";1;P052;case_14_university_courses;model012;;;;;gpt-5
case_14_university_courses;Composition;"Course ""1"" *-- ""1..*"" LabSection";1;P052;case_14_university_courses;model012;Composition;"Course ""0..1"" *-- ""1"" LabSection";1;0;gpt-5
case_14_university_courses;Association Class;(Student, Course) .. CourseRegistration;1;P052;case_14_university_courses;model012;Association Class;(Course, Student) .. Enrollment;1;1;gpt-5
case_14_university_courses;Association Class;(Course, TeachingAssistant) .. Assignment;1;P052;case_14_university_courses;model012;;;;;gpt-5
case_14_university_courses;Class;;;P052;case_14_university_courses;model012;Class;Role;1;0;gpt-5
case_14_university_courses;Class;;;P052;case_14_university_courses;model012;Class;RoleType;1;0;gpt-5
case_14_university_courses;Attributes;;;P052;case_14_university_courses;model012;Attributes;RoleType.name;1;0;gpt-5
case_14_university_courses;Composition;;;P052;case_14_university_courses;model012;Composition;"Assignment ""1"" *-- ""1"" Assignment";1;0;gpt-5
case_14_university_courses;Association;;;P052;case_14_university_courses;model012;Association;"Course ""1..*"" -- ""0..1"" Assignment";1;0;gpt-5
case_14_university_courses;Composition;;;P052;case_14_university_courses;model012;Composition;"Assignment ""1"" *-- ""1"" Role";1;0;gpt-5
case_14_university_courses;Association;;;P052;case_14_university_courses;model012;Association;"Role ""0..1"" -- ""1..*"" RoleType";1;0;gpt-5
case_14_university_courses;Association;;;P052;case_14_university_courses;model012;Association;"TeachingAssistant ""1..*"" -- ""1..*"" Assignment";1;0;gpt-5
case_11_e-commerce;Class;Customer;1;P053;case_11_e-commerce;model003;Class;Customer;1;1;gpt-4.1
case_11_e-commerce;Class;Product;1;P053;case_11_e-commerce;model003;Class;Product;1;1;gpt-4.1
case_11_e-commerce;Class;Order;1;P053;case_11_e-commerce;model003;Class;Order;1;1;gpt-4.1
case_11_e-commerce;Class;OrderDetails;1;P053;case_11_e-commerce;model003;Class;OrderItem;1;1;gpt-4.1
case_11_e-commerce;Class;Review;1;P053;case_11_e-commerce;model003;Class;Review;1;1;gpt-4.1
case_11_e-commerce;Class;Promotion;1;P053;case_11_e-commerce;model003;Class;Promotion;1;1;gpt-4.1
case_11_e-commerce;Class;PromotionDetails;1;P053;case_11_e-commerce;model003;Class;ProductPromotion;1;1;gpt-4.1
case_11_e-commerce;Attributes;Customer.ID;1;P053;case_11_e-commerce;model003;Attributes;Customer.customerId;1;1;gpt-4.1
case_11_e-commerce;Attributes;Product.Name;1;P053;case_11_e-commerce;model003;Attributes;Product.name;1;1;gpt-4.1
case_11_e-commerce;Attributes;Product.Description;1;P053;case_11_e-commerce;model003;Attributes;Product.description;1;1;gpt-4.1
case_11_e-commerce;Attributes;Order.ID;1;P053;case_11_e-commerce;model003;Attributes;Order.orderId;1;1;gpt-4.1
case_11_e-commerce;Attributes;OrderDetails.Quantity;1;P053;case_11_e-commerce;model003;Attributes;OrderItem.quantity;1;1;gpt-4.1
case_11_e-commerce;Attributes;OrderDetails.Price;1;P053;case_11_e-commerce;model003;Attributes;OrderItem.agreedPrice;1;1;gpt-4.1
case_11_e-commerce;Attributes;Review.Date;1;P053;case_11_e-commerce;model003;Attributes;Review.dateWritten;1;1;gpt-4.1
case_11_e-commerce;Attributes;Review.Rating;1;P053;case_11_e-commerce;model003;Attributes;Review.ratingScore;1;1;gpt-4.1
case_11_e-commerce;Attributes;PromotionDetails.DiscountRate;1;P053;case_11_e-commerce;model003;Attributes;ProductPromotion.discountRate;1;1;gpt-4.1
case_11_e-commerce;Attributes;PromotionDetails.StartPeriod;1;P053;case_11_e-commerce;model003;Attributes;ProductPromotion.startDate;1;1;gpt-4.1
case_11_e-commerce;Attributes;PromotionDetails.EndPeriod;1;P053;case_11_e-commerce;model003;Attributes;ProductPromotion.endDate;1;1;gpt-4.1
case_11_e-commerce;Association;"Customer ""1"" -- ""0..*"" Order";1;P053;case_11_e-commerce;model003;Association;"Customer ""1"" -- ""1..*"" Order";1;1;gpt-4.1
case_11_e-commerce;Association;"Customer ""*"" -- ""0..*"" Product";1;P053;case_11_e-commerce;model003;;;;;gpt-4.1
case_11_e-commerce;Association;"Order ""*"" -- ""*"" Product ";1;P053;case_11_e-commerce;model003;Association;"Order ""*"" -- ""*"" Product";1;1;gpt-4.1
case_11_e-commerce;Association;"Product ""1"" -- ""0..*"" Promotion";1;P053;case_11_e-commerce;model003;Association;"Product ""*"" -- ""*"" Promotion";1;0;gpt-4.1
case_11_e-commerce;Association Class;(Order, Product) .. OrderDetails;1;P053;case_11_e-commerce;model003;Association Class;(Order, Product) .. OrderItem;1;1;gpt-4.1
case_11_e-commerce;Association Class;(Product, Customer) .. Review;1;P053;case_11_e-commerce;model003;;;;;gpt-4.1
case_11_e-commerce;Association Class;(Product, Promotion) .. PromotionDetails;1;P053;case_11_e-commerce;model003;Association Class;(Product, Promotion) .. ProductPromotion;1;1;gpt-4.1
case_11_e-commerce;Association;;;P053;case_11_e-commerce;model003;Association;"Product ""1"" -- ""0..*"" Review";1;0;gpt-4.1
case_11_e-commerce;Association;;;P053;case_11_e-commerce;model003;Association;"Customer ""1"" -- ""0..*"" Review";1;0;gpt-4.1
case_11_e-commerce;Attributes;;;P053;case_11_e-commerce;model003;Attributes;Promotion.promotionId;1;0;gpt-4.1
case_14_university_courses;Class;Student;1;P054;case_14_university_courses;model013;Class;Student;1;1;gpt-5
case_14_university_courses;Class;Course;1;P054;case_14_university_courses;model013;Class;Course;1;1;gpt-5
case_14_university_courses;Class;TeachingAssistant;1;P054;case_14_university_courses;model013;Class;TeachingAssistant;1;1;gpt-5
case_14_university_courses;Class;LabSection;1;P054;case_14_university_courses;model013;Class;LabSection;1;1;gpt-5
case_14_university_courses;Class;CourseRegistration;1;P054;case_14_university_courses;model013;Class;Enrollment;1;1;gpt-5
case_14_university_courses;Class;Assignment;1;P054;case_14_university_courses;model013;Class;Assignment;1;1;gpt-5
case_14_university_courses;Attributes;Student.ID;1;P054;case_14_university_courses;model013;Attributes;Student.studentCode;1;1;gpt-5
case_14_university_courses;Attributes;TeachingAssistant.FirstName;1;P054;case_14_university_courses;model013;Attributes;TeachingAssistant.firstName;1;1;gpt-5
case_14_university_courses;Attributes;TeachingAssistant.LastName;1;P054;case_14_university_courses;model013;Attributes;TeachingAssistant.lastName;1;1;gpt-5
case_14_university_courses;Attributes;LabSection.StartTime;1;P054;case_14_university_courses;model013;Attributes;LabSection.timeSlot;1;1;gpt-5
case_14_university_courses;Attributes;LabSection.EndTime;1;P054;case_14_university_courses;model013;Attributes;LabSection.location;1;1;gpt-5
case_14_university_courses;Attributes;LabSection.Location;1;P054;case_14_university_courses;model013;;;;;gpt-5
case_14_university_courses;Attributes;CourseRegistration.dateRegistered;1;P054;case_14_university_courses;model013;Attributes;Enrollment.date;1;1;gpt-5
case_14_university_courses;Attributes;Assignment.details;1;P054;case_14_university_courses;model013;;;;;gpt-5
case_14_university_courses;Attributes;Assignment.responsibilities;1;P054;case_14_university_courses;model013;;;;;gpt-5
case_14_university_courses;Association;"Student ""*"" -- ""*"" Course";1;P054;case_14_university_courses;model013;Association;"Student ""*"" -- ""*"" Course";1;1;gpt-5
case_14_university_courses;Association;"TeachingAssistant ""*"" -- ""*"" Course";1;P054;case_14_university_courses;model013;;;;;gpt-5
case_14_university_courses;Composition;"Course ""1"" *-- ""1..*"" LabSection";1;P054;case_14_university_courses;model013;Composition;"Course ""1"" *-- ""1..*"" LabSection";1;1;gpt-5
case_14_university_courses;Association Class;(Student, Course) .. CourseRegistration;1;P054;case_14_university_courses;model013;Association Class;(Student, Course) .. Enrollment;1;1;gpt-5
case_14_university_courses;Association Class;(Course, TeachingAssistant) .. Assignment;1;P054;case_14_university_courses;model013;;;;;gpt-5
case_14_university_courses;Class;;;P054;case_14_university_courses;model013;Class;Role;1;0;gpt-5
